# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2319       1.531767035647e-11       6.406004560726e-13      -1.097931485847e-12       4.226687846248e-15       1.974886483709e-16       1.073981498933e-17       4.548103338136e-18 
 2320       1.530739313434e-11       6.371008576902e-13      -1.097524802014e-12       4.221769374820e-15       1.971384452182e-16       1.068589413477e-17       4.524538300782e-18 
 2321       1.529712193100e-11       6.335973714873e-13      -1.096977809209e-12       4.216859315453e-15       1.967890014672e-16       1.063238494659e-17       4.500919787175e-18 
 2322       1.528684711362e-11       6.300909574559e-13      -1.096291141967e-12       4.211957473479e-15       1.964403149870e-16       1.057941468447e-17       4.477181836527e-18 
 2323       1.527655901597e-11       6.265825788918e-13      -1.095465437938e-12       4.207063653448e-15       1.960923836308e-16       1.052711104336e-17       4.453258260951e-18 
 2324       1.526624793843e-11       6.230732023983e-13      -1.094501337892e-12       4.202177659126e-15       1.957452052358e-16       1.047560215390e-17       4.429082645218e-18 
 2325       1.525590414795e-11       6.195637978899e-13      -1.093399485722e-12       4.197299293497e-15       1.953987776232e-16       1.042501658289e-17       4.404588346514e-18 
 2326       1.524551787799e-11       6.160553385955e-13      -1.092160528447e-12       4.192428358758e-15       1.950530985983e-16       1.037548333379e-17       4.379708494192e-18 
 2327       1.523507932848e-11       6.125488010619e-13      -1.090785116217e-12       4.187564656322e-15       1.947081659503e-16       1.032713184718e-17       4.354375989533e-18 
 2328       1.522457866582e-11       6.090451651580e-13      -1.089273902318e-12       4.182707986814e-15       1.943639774526e-16       1.028009200119e-17       4.328523505496e-18 
 2329       1.521400602282e-11       6.055454140776e-13      -1.087627543170e-12       4.177858150071e-15       1.940205308622e-16       1.023449411201e-17       4.302083486477e-18 
 2330       1.520335149865e-11       6.020505343434e-13      -1.085846698338e-12       4.173014945145e-15       1.936778239204e-16       1.019046893434e-17       4.274988148063e-18 
 2331       1.519260515886e-11       5.985615158102e-13      -1.083932030531e-12       4.168178170295e-15       1.933358543522e-16       1.014814766184e-17       4.247169476788e-18 
 2332       1.518175703526e-11       5.950793516690e-13      -1.081884205606e-12       4.163347622991e-15       1.929946198665e-16       1.010766192764e-17       4.218559229891e-18 
 2333       1.517079712596e-11       5.916050384498e-13      -1.079703892574e-12       4.158523099913e-15       1.926541181561e-16       1.006914380476e-17       4.189088935068e-18 
 2334       1.515971539528e-11       5.881395760259e-13      -1.077391763601e-12       4.153704396948e-15       1.923143468976e-16       1.003272580662e-17       4.158689890229e-18 
 2335       1.514850177377e-11       5.846839676169e-13      -1.074948494015e-12       4.148891309190e-15       1.919753037516e-16       9.998540887472e-18       4.127293163254e-18 
 2336       1.513714615811e-11       5.812392197925e-13      -1.072374762304e-12       4.144083630940e-15       1.916369863622e-16       9.966722442880e-18       4.094829591749e-18 
 2337       1.512563841112e-11       5.778063424760e-13      -1.069671250128e-12       4.139281155703e-15       1.912993923577e-16       9.937404310196e-18       4.061229782800e-18 
 2338       1.511396945554e-11       5.743862754628e-13      -1.066838875970e-12       4.134483687269e-15       1.909625195545e-16       9.910693464281e-18       4.026437766178e-18 
 2339       1.510213456305e-11       5.709796674650e-13      -1.063879497704e-12       4.129691073014e-15       1.906263665728e-16       9.886587916909e-18       3.990452047863e-18 
 2340       1.509013008576e-11       5.675870956907e-13      -1.060795214439e-12       4.124903170809e-15       1.902909322251e-16       9.865058304167e-18       3.953284813118e-18 
 2341       1.507795236426e-11       5.642091392044e-13      -1.057588133270e-12       4.120119837948e-15       1.899562153119e-16       9.846075144378e-18       3.914948296439e-18 
 2342       1.506559772762e-11       5.608463789296e-13      -1.054260369286e-12       4.115340931159e-15       1.896222146214e-16       9.829608837967e-18       3.875454781610e-18 
 2343       1.505306249331e-11       5.574993976504e-13      -1.050814045582e-12       4.110566306596e-15       1.892889289297e-16       9.815629667329e-18       3.834816601758e-18 
 2344       1.504034296729e-11       5.541687800136e-13      -1.047251293262e-12       4.105795819841e-15       1.889563570010e-16       9.804107796696e-18       3.793046139409e-18 
 2345       1.502743544392e-11       5.508551125308e-13      -1.043574251456e-12       4.101029325902e-15       1.886244975871e-16       9.795013272007e-18       3.750155826545e-18 
 2346       1.501433620595e-11       5.475589835798e-13      -1.039785067320e-12       4.096266679216e-15       1.882933494277e-16       9.788316020776e-18       3.706158144654e-18 
 2347       1.500104152457e-11       5.442809834072e-13      -1.035885896052e-12       4.091507733643e-15       1.879629112504e-16       9.783985851957e-18       3.661065624791e-18 
 2348       1.498754765933e-11       5.410217041299e-13      -1.031878900897e-12       4.086752342468e-15       1.876331817703e-16       9.781992455817e-18       3.614890847630e-18 
 2349       1.497385085817e-11       5.377817397369e-13      -1.027766253158e-12       4.082000358403e-15       1.873041596907e-16       9.782305403799e-18       3.567646443521e-18 
 2350       1.495994735738e-11       5.345616860919e-13      -1.023550132200e-12       4.077251633580e-15       1.869758437023e-16       9.784894148392e-18       3.519345092542e-18 
 2351       1.494583338162e-11       5.313621409346e-13      -1.019232725467e-12       4.072506019557e-15       1.866482324839e-16       9.789728023000e-18       3.469999524557e-18 
 2352       1.493150514388e-11       5.281837038828e-13      -1.014816228483e-12       4.067763367313e-15       1.863213247016e-16       9.796776241810e-18       3.419622519274e-18 
 2353       1.491695884546e-11       5.250269764345e-13      -1.010302844866e-12       4.063023527249e-15       1.859951190097e-16       9.806007899657e-18       3.368226906292e-18 
 2354       1.490219067601e-11       5.218925619697e-13      -1.005694786332e-12       4.058286349188e-15       1.856696140497e-16       9.817391971896e-18       3.315825565163e-18 
 2355       1.488719681347e-11       5.187810657524e-13      -1.000994272710e-12       4.053551682372e-15       1.853448084511e-16       9.830897314267e-18       3.262431425447e-18 
 2356       1.487197342406e-11       5.156930949325e-13      -9.962035319445e-13       4.048819375464e-15       1.850207008310e-16       9.846492662765e-18       3.208057466764e-18 
 2357       1.485651666228e-11       5.126292585476e-13      -9.913248001099e-13       4.044089276544e-15       1.846972897942e-16       9.864146633507e-18       3.152716718850e-18 
 2358       1.484082267092e-11       5.095901675253e-13      -9.863603214148e-13       4.039361233114e-15       1.843745739330e-16       9.883827722600e-18       3.096422261614e-18 
 2359       1.482488758101e-11       5.065764346847e-13      -9.813123482134e-13       4.034635092090e-15       1.840525518274e-16       9.905504306008e-18       3.039187225193e-18 
 2360       1.480870751182e-11       5.035886747387e-13      -9.761831410133e-13       4.029910699809e-15       1.837312220449e-16       9.929144639424e-18       2.981024790004e-18 
 2361       1.479227857086e-11       5.006275042957e-13      -9.709749684849e-13       4.025187902021e-15       1.834105831408e-16       9.954716858132e-18       2.921948186804e-18 
 2362       1.477559685385e-11       4.976935418617e-13      -9.656901074696e-13       4.020466543894e-15       1.830906336577e-16       9.982188976881e-18       2.861970696743e-18 
 2363       1.475865844474e-11       4.947874078420e-13      -9.603308429892e-13       4.015746470012e-15       1.827713721260e-16       1.001152888975e-17       2.801105651416e-18 
 2364       1.474145941564e-11       4.919097245435e-13      -9.548994682543e-13       4.011027524370e-15       1.824527970633e-16       1.004270437001e-17       2.739366432924e-18 
 2365       1.472399582688e-11       4.890611161762e-13      -9.493982846731e-13       4.006309550381e-15       1.821349069752e-16       1.007568307001e-17       2.676766473927e-18 
 2366       1.470626372694e-11       4.862422088556e-13      -9.438296018607e-13       4.001592390870e-15       1.818177003543e-16       1.011043252102e-17       2.613319257696e-18 
 2367       1.468825915246e-11       4.834536306043e-13      -9.381957376472e-13       3.996875888072e-15       1.815011756810e-16       1.014692013312e-17       2.549038318174e-18 
 2368       1.466997812823e-11       4.806960113540e-13      -9.324990180872e-13       3.992159883638e-15       1.811853314231e-16       1.018511319506e-17       2.483937240027e-18 
 2369       1.465141666719e-11       4.779699829474e-13      -9.267417774681e-13       3.987444218629e-15       1.808701660357e-16       1.022497887414e-17       2.418029658699e-18 
 2370       1.463257077038e-11       4.752761791405e-13      -9.209263583192e-13       3.982728733514e-15       1.805556779616e-16       1.026648421603e-17       2.351329260471e-18 
 2371       1.461343642697e-11       4.726152356039e-13      -9.150551114202e-13       3.978013268176e-15       1.802418656308e-16       1.030959614471e-17       2.283849782513e-18 
 2372       1.459400961422e-11       4.699877899253e-13      -9.091303958107e-13       3.973297661905e-15       1.799287274608e-16       1.035428146229e-17       2.215605012939e-18 
 2373       1.457428629748e-11       4.673944816111e-13      -9.031545787979e-13       3.968581753401e-15       1.796162618565e-16       1.040050684888e-17       2.146608790864e-18 
 2374       1.455426243018e-11       4.648359520887e-13      -8.971300359667e-13       3.963865380771e-15       1.793044672101e-16       1.044823886249e-17       2.076875006459e-18 
 2375       1.453393395380e-11       4.623128447078e-13      -8.910591511874e-13       3.959148381530e-15       1.789933419011e-16       1.049744393887e-17       2.006417601006e-18 
 2376       1.451329679789e-11       4.598258047430e-13      -8.849443166253e-13       3.954430592599e-15       1.786828842965e-16       1.054808839136e-17       1.935250566953e-18 
 2377       1.449234790563e-11       4.573753757887e-13      -8.787878934521e-13       3.949711871600e-15       1.783730927694e-16       1.060013862823e-17       1.863397516004e-18 
 2378       1.447108831760e-11       4.549616882440e-13      -8.725920937007e-13       3.944992160876e-15       1.780639657554e-16       1.065356180624e-17       1.790920447692e-18 
 2379       1.444952010700e-11       4.525847689128e-13      -8.663590977005e-13       3.940271423864e-15       1.777555016968e-16       1.070832518083e-17       1.717891158121e-18 
 2380       1.442764535575e-11       4.502446444362e-13      -8.600910933161e-13       3.935549623833e-15       1.774476990235e-16       1.076439588890e-17       1.644381688279e-18 
 2381       1.440546615455e-11       4.479413412920e-13      -8.537902759554e-13       3.930826723890e-15       1.771405561529e-16       1.082174094872e-17       1.570464324296e-18 
 2382       1.438298460285e-11       4.456748857947e-13      -8.474588485773e-13       3.926102686974e-15       1.768340714901e-16       1.088032725978e-17       1.496211597700e-18 
 2383       1.436020280888e-11       4.434453040952e-13      -8.410990217001e-13       3.921377475859e-15       1.765282434279e-16       1.094012160269e-17       1.421696285680e-18 
 2384       1.433712288966e-11       4.412526221802e-13      -8.347130134088e-13       3.916651053153e-15       1.762230703465e-16       1.100109063901e-17       1.346991411342e-18 
 2385       1.431374697099e-11       4.390968658726e-13      -8.283030493641e-13       3.911923381298e-15       1.759185506138e-16       1.106320091116e-17       1.272170243966e-18 
 2386       1.429007718749e-11       4.369780608304e-13      -8.218713628092e-13       3.907194422569e-15       1.756146825852e-16       1.112641884227e-17       1.197306299266e-18 
