# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1982       3.122857772873e-11       1.297926014381e-12      -2.416775749385e-12       7.117062562156e-15       5.520380099443e-16       1.186713309153e-16      -1.404922499130e-17 
 1983       3.123074595950e-11       1.291402547476e-12      -2.421439807974e-12       7.110400450052e-15       5.510196396587e-16       1.186426593622e-16      -1.396693446010e-17 
 1984       3.123318177575e-11       1.284826075027e-12      -2.425732192747e-12       7.103759761498e-15       5.500036265087e-16       1.186031527431e-16      -1.388312241791e-17 
 1985       3.123585908853e-11       1.278198811758e-12      -2.429652690805e-12       7.097140065744e-15       5.489899691491e-16       1.185531323644e-16      -1.379778691941e-17 
 1986       3.123875170111e-11       1.271522981711e-12      -2.433201091823e-12       7.090540929975e-15       5.479786661910e-16       1.184929209254e-16      -1.371092602419e-17 
 1987       3.124183330878e-11       1.264800818259e-12      -2.436377188064e-12       7.083961919301e-15       5.469697162018e-16       1.184228425197e-16      -1.362253779682e-17 
 1988       3.124507749879e-11       1.258034564123e-12      -2.439180774373e-12       7.077402596759e-15       5.459631177047e-16       1.183432226373e-16      -1.353262030684e-17 
 1989       3.124845775016e-11       1.251226471374e-12      -2.441611648192e-12       7.070862523308e-15       5.449588691792e-16       1.182543881664e-16      -1.344117162875e-17 
 1990       3.125194743353e-11       1.244378801456e-12      -2.443669609557e-12       7.064341257829e-15       5.439569690605e-16       1.181566673949e-16      -1.334818984207e-17 
 1991       3.125551981109e-11       1.237493825189e-12      -2.445354461105e-12       7.057838357116e-15       5.429574157399e-16       1.180503900125e-16      -1.325367303131e-17 
 1992       3.125914803638e-11       1.230573822786e-12      -2.446666008082e-12       7.051353375882e-15       5.419602075642e-16       1.179358871123e-16      -1.315761928601e-17 
 1993       3.126280515419e-11       1.223621083862e-12      -2.447604058344e-12       7.044885866749e-15       5.409653428361e-16       1.178134911927e-16      -1.306002670071e-17 
 1994       3.126646410038e-11       1.216637907448e-12      -2.448168422360e-12       7.038435380248e-15       5.399728198138e-16       1.176835361592e-16      -1.296089337502e-17 
 1995       3.127009770182e-11       1.209626602003e-12      -2.448358913223e-12       7.032001464817e-15       5.389826367113e-16       1.175463573261e-16      -1.286021741358e-17 
 1996       3.127367867615e-11       1.202589485422e-12      -2.448175346648e-12       7.025583666797e-15       5.379947916978e-16       1.174022914184e-16      -1.275799692609e-17 
 1997       3.127717963174e-11       1.195528885055e-12      -2.447617540983e-12       7.019181530429e-15       5.370092828981e-16       1.172516765734e-16      -1.265423002734e-17 
 1998       3.128057306749e-11       1.188447137709e-12      -2.446685317206e-12       7.012794597852e-15       5.360261083922e-16       1.170948523429e-16      -1.254891483718e-17 
 1999       3.128383137273e-11       1.181346589672e-12      -2.445378498939e-12       7.006422409100e-15       5.350452662154e-16       1.169321596944e-16      -1.244204948058e-17 
 2000       3.128692682706e-11       1.174229596713e-12      -2.443696912444e-12       7.000064502099e-15       5.340667543582e-16       1.167639410135e-16      -1.233363208760e-17 
 2001       3.128983160021e-11       1.167098524101e-12      -2.441640386633e-12       6.993720412665e-15       5.330905707662e-16       1.165905401052e-16      -1.222366079341e-17 
 2002       3.129251775192e-11       1.159955746618e-12      -2.439208753071e-12       6.987389674499e-15       5.321167133400e-16       1.164123021962e-16      -1.211213373834e-17 
 2003       3.129495723182e-11       1.152803648563e-12      -2.436401845981e-12       6.981071819189e-15       5.311451799352e-16       1.162295739362e-16      -1.199904906783e-17 
 2004       3.129712187923e-11       1.145644623773e-12      -2.433219502249e-12       6.974766376199e-15       5.301759683622e-16       1.160427033998e-16      -1.188440493249e-17 
 2005       3.129898342309e-11       1.138481075628e-12      -2.429661561426e-12       6.968472872877e-15       5.292090763864e-16       1.158520400886e-16      -1.176819948808e-17 
 2006       3.130051348180e-11       1.131315417068e-12      -2.425727865738e-12       6.962190834442e-15       5.282445017277e-16       1.156579349327e-16      -1.165043089555e-17 
 2007       3.130168356305e-11       1.124150070601e-12      -2.421418260086e-12       6.955919783989e-15       5.272822420608e-16       1.154607402926e-16      -1.153109732102e-17 
 2008       3.130246506375e-11       1.116987468316e-12      -2.416732592052e-12       6.949659242479e-15       5.263222950148e-16       1.152608099609e-16      -1.141019693582e-17 
 2009       3.130283169444e-11       1.109829924124e-12      -2.411671489734e-12       6.943408742339e-15       5.253646576385e-16       1.150584332435e-16      -1.128773408627e-17 
 2010       3.130276677238e-11       1.102679249423e-12      -2.406238701435e-12       6.937167868345e-15       5.244093247902e-16       1.148536366735e-16      -1.116373785221e-17 
 2011       3.130225598133e-11       1.095537134656e-12      -2.400438773025e-12       6.930936217028e-15       5.234562907359e-16       1.146463808562e-16      -1.103824362373e-17 
 2012       3.130128495174e-11       1.088405276836e-12      -2.394276271695e-12       6.924713383101e-15       5.225055496832e-16       1.144366262584e-16      -1.091128694381e-17 
 2013       3.129983926065e-11       1.081285379555e-12      -2.387755785977e-12       6.918498959462e-15       5.215570957807e-16       1.142243332083e-16      -1.078290350854e-17 
 2014       3.129790443164e-11       1.074179152991e-12      -2.380881925778e-12       6.912292537185e-15       5.206109231187e-16       1.140094618956e-16      -1.065312916731e-17 
 2015       3.129546593474e-11       1.067088313920e-12      -2.373659322403e-12       6.906093705525e-15       5.196670257284e-16       1.137919723709e-16      -1.052199992301e-17 
 2016       3.129250918642e-11       1.060014585717e-12      -2.366092628587e-12       6.899902051908e-15       5.187253975823e-16       1.135718245457e-16      -1.038955193223e-17 
 2017       3.128901954947e-11       1.052959698372e-12      -2.358186518520e-12       6.893717161935e-15       5.177860325937e-16       1.133489781924e-16      -1.025582150542e-17 
 2018       3.128498233297e-11       1.045925388490e-12      -2.349945687874e-12       6.887538619376e-15       5.168489246172e-16       1.131233929439e-16      -1.012084510712e-17 
 2019       3.128038279219e-11       1.038913399308e-12      -2.341374853836e-12       6.881366006167e-15       5.159140674477e-16       1.128950282935e-16      -9.984659356155e-18 
 2020       3.127520612857e-11       1.031925480696e-12      -2.332478755128e-12       6.875198902411e-15       5.149814548214e-16       1.126638435951e-16      -9.847301025802e-18 
 2021       3.126943748963e-11       1.024963389166e-12      -2.323262152041e-12       6.869036886375e-15       5.140510804147e-16       1.124297980622e-16      -9.708807044009e-18 
 2022       3.126306196889e-11       1.018028887884e-12      -2.313729826462e-12       6.862879534482e-15       5.131229378448e-16       1.121928507686e-16      -9.569214493582e-18 
 2023       3.125606460583e-11       1.011123746676e-12      -2.303886581899e-12       6.856726421318e-15       5.121970206692e-16       1.119529606478e-16      -9.428560612378e-18 
 2024       3.124843038583e-11       1.004249742033e-12      -2.293737243511e-12       6.850577119621e-15       5.112733223861e-16       1.117100864929e-16      -9.286882793501e-18 
 2025       3.124014424008e-11       9.974086571245e-13      -2.283286658134e-12       6.844431200285e-15       5.103518364337e-16       1.114641869564e-16      -9.144218585499e-18 
 2026       3.123119104554e-11       9.906022818023e-13      -2.272539694312e-12       6.838288232353e-15       5.094325561903e-16       1.112152205501e-16      -9.000605692555e-18 
 2027       3.122155562484e-11       9.838324126109e-13      -2.261501242322e-12       6.832147783017e-15       5.085154749747e-16       1.109631456450e-16      -8.856081974684e-18 
 2028       3.121122274627e-11       9.771008527946e-13      -2.250176214203e-12       6.826009417616e-15       5.076005860453e-16       1.107079204710e-16      -8.710685447926e-18 
 2029       3.120017712365e-11       9.704094123058e-13      -2.238569543782e-12       6.819872699633e-15       5.066878826007e-16       1.104495031167e-16      -8.564454284543e-18 
 2030       3.118840341632e-11       9.637599078133e-13      -2.226686186705e-12       6.813737190689e-15       5.057773577792e-16       1.101878515294e-16      -8.417426813213e-18 
 2031       3.117588622905e-11       9.571541627100e-13      -2.214531120463e-12       6.807602450549e-15       5.048690046588e-16       1.099229235148e-16      -8.269641519222e-18 
 2032       3.116261011199e-11       9.505940071213e-13      -2.202109344418e-12       6.801468037112e-15       5.039628162574e-16       1.096546767371e-16      -8.121137044663e-18 
 2033       3.114855956056e-11       9.440812779131e-13      -2.189425879835e-12       6.795333506411e-15       5.030587855321e-16       1.093830687184e-16      -7.971952188627e-18 
 2034       3.113371901545e-11       9.376178186996e-13      -2.176485769906e-12       6.789198412612e-15       5.021569053796e-16       1.091080568388e-16      -7.822125907399e-18 
 2035       3.111807286252e-11       9.312054798518e-13      -2.163294079780e-12       6.783062308010e-15       5.012571686362e-16       1.088295983362e-16      -7.671697314655e-18 
 2036       3.110160543274e-11       9.248461185055e-13      -2.149855896590e-12       6.776924743026e-15       5.003595680772e-16       1.085476503062e-16      -7.520705681653e-18 
 2037       3.108430100210e-11       9.185415985690e-13      -2.136176329481e-12       6.770785266209e-15       4.994640964172e-16       1.082621697018e-16      -7.369190437430e-18 
 2038       3.106614379160e-11       9.122937907317e-13      -2.122260509638e-12       6.764643424227e-15       4.985707463099e-16       1.079731133333e-16      -7.217191168994e-18 
 2039       3.104711796714e-11       9.061045724718e-13      -2.108113590312e-12       6.758498761870e-15       4.976795103479e-16       1.076804378681e-16      -7.064747621524e-18 
 2040       3.102720763948e-11       8.999758280646e-13      -2.093740746851e-12       6.752350822046e-15       4.967903810629e-16       1.073840998308e-16      -6.911899698559e-18 
 2041       3.100639686416e-11       8.939094485904e-13      -2.079147176727e-12       6.746199145776e-15       4.959033509254e-16       1.070840556025e-16      -6.758687462195e-18 
 2042       3.098466964143e-11       8.879073319428e-13      -2.064338099560e-12       6.740043272195e-15       4.950184123444e-16       1.067802614210e-16      -6.605151133281e-18 
 2043       3.096200991622e-11       8.819713828365e-13      -2.049318757150e-12       6.733882738550e-15       4.941355576679e-16       1.064726733808e-16      -6.451331091613e-18 
 2044       3.093840157802e-11       8.761035128158e-13      -2.034094413506e-12       6.727717080195e-15       4.932547791822e-16       1.061612474324e-16      -6.297267876125e-18 
 2045       3.091382846087e-11       8.703056402621e-13      -2.018670354867e-12       6.721545830589e-15       4.923760691121e-16       1.058459393827e-16      -6.143002185091e-18 
 2046       3.088827434326e-11       8.645796904026e-13      -2.003051889739e-12       6.715368521296e-15       4.914994196208e-16       1.055267048944e-16      -5.988574876312e-18 
 2047       3.086172294809e-11       8.589275953178e-13      -1.987244348914e-12       6.709184681980e-15       4.906248228100e-16       1.052034994861e-16      -5.834026967317e-18 
 2048       3.083416096751e-11       8.533510474083e-13      -1.971253194382e-12       6.702993888682e-15       4.897522706041e-16       1.048762954214e-16      -5.679399976909e-18 
 2049       3.080558716139e-11       8.478507578503e-13      -1.955084346849e-12       6.696795909028e-15       4.888817544056e-16       1.045451325093e-16      -5.524736952105e-18 
 2050       3.077600332375e-11       8.424271928562e-13      -1.938743860610e-12       6.690590558057e-15       4.880132654370e-16       1.042100676664e-16      -5.370081448925e-18 
 2051       3.074541126379e-11       8.370808197362e-13      -1.922237814920e-12       6.684377650030e-15       4.871467948564e-16       1.038711580611e-16      -5.215477191908e-18 
 2052       3.071381280587e-11       8.318121068989e-13      -1.905572314023e-12       6.678156998433e-15       4.862823337569e-16       1.035284611137e-16      -5.060968074314e-18 
 2053       3.068120978955e-11       8.266215238529e-13      -1.888753487180e-12       6.671928415976e-15       4.854198731667e-16       1.031820344969e-16      -4.906598158333e-18 
 2054       3.064760406962e-11       8.215095412076e-13      -1.871787488703e-12       6.665691714589e-15       4.845594040486e-16       1.028319361361e-16      -4.752411675284e-18 
 2055       3.061299751611e-11       8.164766306741e-13      -1.854680497987e-12       6.659446705425e-15       4.837009173008e-16       1.024782242093e-16      -4.598453025823e-18 
 2056       3.057739201429e-11       8.115232650665e-13      -1.837438719537e-12       6.653193198855e-15       4.828444037558e-16       1.021209571482e-16      -4.444766780147e-18 
 2057       3.054078946474e-11       8.066499183028e-13      -1.820068383000e-12       6.646931004470e-15       4.819898541808e-16       1.017601936379e-16      -4.291397678197e-18 
 2058       3.050319178335e-11       8.018570654057e-13      -1.802575743201e-12       6.640659931081e-15       4.811372592779e-16       1.013959926173e-16      -4.138390629865e-18 
 2059       3.046460090131e-11       7.971451825041e-13      -1.784967080165e-12       6.634379786712e-15       4.802866096832e-16       1.010284132796e-16      -3.985790715195e-18 
 2060       3.042501876520e-11       7.925147468338e-13      -1.767248699157e-12       6.628090378606e-15       4.794378959675e-16       1.006575150726e-16      -3.833643184590e-18 
 2061       3.038444733693e-11       7.879662367385e-13      -1.749426930705e-12       6.621791513220e-15       4.785911086357e-16       1.002833576989e-16      -3.681993459016e-18 
 2062       3.034288859384e-11       7.835001316711e-13      -1.731508130637e-12       6.615482996225e-15       4.777462381269e-16       9.990600111618e-17      -3.530887130206e-18 
 2063       3.030034452866e-11       7.791169121944e-13      -1.713498680108e-12       6.609164632505e-15       4.769032748144e-16       9.952550553776e-17      -3.380369960865e-18 
 2064       3.025681714956e-11       7.748170599825e-13      -1.695404985635e-12       6.602836226157e-15       4.760622090054e-16       9.914193143268e-17      -3.230487884874e-18 
 2065       3.021230848018e-11       7.706010578215e-13      -1.677233479121e-12       6.596497580488e-15       4.752230309410e-16       9.875533952612e-17      -3.081287007494e-18 
 2066       3.016682055963e-11       7.664693896107e-13      -1.658990617895e-12       6.590148498015e-15       4.743857307960e-16       9.836579079971e-17      -2.932813605572e-18 
 2067       3.012035544252e-11       7.624225403636e-13      -1.640682884735e-12       6.583788780465e-15       4.735502986790e-16       9.797334649184e-17      -2.785114127744e-18 
 2068       3.007291519900e-11       7.584609962088e-13      -1.622316787902e-12       6.577418228771e-15       4.727167246324e-16       9.757806809797e-17      -2.638235194640e-18 
 2069       3.002450191473e-11       7.545852443914e-13      -1.603898861174e-12       6.571036643077e-15       4.718849986318e-16       9.718001737095e-17      -2.492223599088e-18 
 2070       2.997511769099e-11       7.507957732736e-13      -1.585435663871e-12       6.564643822728e-15       4.710551105864e-16       9.677925632136e-17      -2.347126306320e-18 
 2071       2.992476464459e-11       7.470930723359e-13      -1.566933780891e-12       6.558239566278e-15       4.702270503387e-16       9.637584721780e-17      -2.202990454174e-18 
 2072       2.987344490799e-11       7.434776321782e-13      -1.548399822736e-12       6.551823671484e-15       4.694008076643e-16       9.596985258722e-17      -2.059863353301e-18 
 2073       2.982116062927e-11       7.399499445208e-13      -1.529840425548e-12       6.545395935305e-15       4.685763722722e-16       9.556133521524e-17      -1.917792487367e-18 
 2074       2.976791397215e-11       7.365105022054e-13      -1.511262251138e-12       6.538956153903e-15       4.677537338043e-16       9.515035814646e-17      -1.776825513260e-18 
 2075       2.971370711605e-11       7.331597991961e-13      -1.492671987015e-12       6.532504122641e-15       4.669328818354e-16       9.473698468479e-17      -1.637010261292e-18 
 2076       2.965854225606e-11       7.298983305804e-13      -1.474076346419e-12       6.526039636083e-15       4.661138058732e-16       9.432127839375e-17      -1.498394735405e-18 
 2077       2.960242160301e-11       7.267265925704e-13      -1.455482068352e-12       6.519562487991e-15       4.652964953583e-16       9.390330309679e-17      -1.361027113374e-18 
 2078       2.954534738346e-11       7.236450825037e-13      -1.436895917608e-12       6.513072471324e-15       4.644809396637e-16       9.348312287765e-17      -1.224955747016e-18 
 2079       2.948732183973e-11       7.206542988444e-13      -1.418324684802e-12       6.506569378240e-15       4.636671280951e-16       9.306080208062e-17      -1.090229162387e-18 
 2080       2.942834722992e-11       7.177547411843e-13      -1.399775186408e-12       6.500053000093e-15       4.628550498908e-16       9.263640531087e-17      -9.568960599914e-19 
 2081       2.936842582795e-11       7.149469102437e-13      -1.381254264781e-12       6.493523127432e-15       4.620446942213e-16       9.220999743479e-17      -8.250053149872e-19 
 2082       2.930755992355e-11       7.122313078725e-13      -1.362768788193e-12       6.486979549999e-15       4.612360501896e-16       9.178164358031e-17      -6.946059773870e-19 
 2083       2.924575182231e-11       7.096084370516e-13      -1.344325650864e-12       6.480422056730e-15       4.604291068305e-16       9.135140913720e-17      -5.657472722647e-19 
 2084       2.918300384568e-11       7.070788018931e-13      -1.325931772990e-12       6.473850435753e-15       4.596238531114e-16       9.091935975737e-17      -4.384785999595e-19 
 2085       2.911931833100e-11       7.046429076423e-13      -1.307594100779e-12       6.467264474388e-15       4.588202779315e-16       9.048556135523e-17      -3.128495362802e-19 
 2086       2.905469763153e-11       7.023012606780e-13      -1.289319606474e-12       6.460663959143e-15       4.580183701216e-16       9.005008010799e-17      -1.889098327097e-19 
 2087       2.898914602256e-11       7.000541548931e-13      -1.271114803705e-12       6.454048727742e-15       4.572181201372e-16       8.961297818079e-17      -6.669932040155e-20 
 2088       2.892267543427e-11       6.979010291958e-13      -1.252984289734e-12       6.447418825587e-15       4.564195251470e-16       8.917430086870e-17       5.378245564233e-20 
 2089       2.885529975914e-11       6.958411055040e-13      -1.234932193044e-12       6.440774350393e-15       4.556225839799e-16       8.873408936518e-17       1.725460833229e-19 
 2090       2.878703294955e-11       6.938736019520e-13      -1.216962657114e-12       6.434115400256e-15       4.548272954348e-16       8.829238502925e-17       2.896022066465e-19 
 2091       2.871788901786e-11       6.919977328858e-13      -1.199079840438e-12       6.427442073659e-15       4.540336582815e-16       8.784922938573e-17       4.049615257980e-19 
 2092       2.864788203651e-11       6.902127088582e-13      -1.181287916543e-12       6.420754469470e-15       4.532416712599e-16       8.740466412541e-17       5.186347972149e-19 
 2093       2.857702613804e-11       6.885177366238e-13      -1.163591074005e-12       6.414052686943e-15       4.524513330805e-16       8.695873110525e-17       6.306328336605e-19 
 2094       2.850533551524e-11       6.869120191344e-13      -1.145993516468e-12       6.407336825719e-15       4.516626424240e-16       8.651147234860e-17       7.409665042976e-19 
 2095       2.843282442116e-11       6.853947555340e-13      -1.128499462660e-12       6.400606985825e-15       4.508755979414e-16       8.606293004538e-17       8.496467347623e-19 
 2096       2.835950716921e-11       6.839651411538e-13      -1.111113146414e-12       6.393863267676e-15       4.500901982540e-16       8.561314655228e-17       9.566845072370e-19 
 2097       2.828539813323e-11       6.826223675078e-13      -1.093838816680e-12       6.387105772074e-15       4.493064419531e-16       8.516216439299e-17       1.062090860525e-18 
 2098       2.821051174756e-11       6.813656222873e-13      -1.076680737547e-12       6.380334600210e-15       4.485243276005e-16       8.471002625836e-17       1.165876890122e-18 
 2099       2.813486250715e-11       6.801940893568e-13      -1.059643188260e-12       6.373549853663e-15       4.477438537278e-16       8.425677500663e-17       1.268053748293e-18 
 2100       2.805846496755e-11       6.791069487484e-13      -1.042730463235e-12       6.366751634403e-15       4.469650188366e-16       8.380245366360e-17       1.368632644142e-18 
 2101       2.798133374510e-11       6.781033766575e-13      -1.025946872081e-12       6.359940044785e-15       4.461878213988e-16       8.334710542287e-17       1.467624843689e-18 
 2102       2.790348351688e-11       6.771825454377e-13      -1.009296739612e-12       6.353115187559e-15       4.454122598559e-16       8.289077364600e-17       1.565041669942e-18 
 2103       2.782492902090e-11       6.763436235960e-13      -9.927844058710e-13       6.346277165863e-15       4.446383326195e-16       8.243350186274e-17       1.660894502970e-18 
 2104       2.774568505608e-11       6.755857757880e-13      -9.764142261408e-13       6.339426083225e-15       4.438660380710e-16       8.197533377122e-17       1.755194779977e-18 
 2105       2.766576648239e-11       6.749081628128e-13      -9.601905709669e-13       6.332562043566e-15       4.430953745616e-16       8.151631323814e-17       1.847953995377e-18 
 2106       2.758518822088e-11       6.743099416086e-13      -9.441178261725e-13       6.325685151198e-15       4.423263404124e-16       8.105648429899e-17       1.939183700865e-18 
 2107       2.750396525380e-11       6.737902652475e-13      -9.282003928767e-13       6.318795510825e-15       4.415589339139e-16       8.059589115821e-17       2.028895505494e-18 
 2108       2.742211262461e-11       6.733482829306e-13      -9.124426875119e-13       6.311893227543e-15       4.407931533264e-16       8.013457818947e-17       2.117101075743e-18 
 2109       2.733964543812e-11       6.729831399833e-13      -8.968491418419e-13       6.304978406843e-15       4.400289968801e-16       7.967258993576e-17       2.203812135597e-18 
 2110       2.725657886051e-11       6.726939778507e-13      -8.814242029786e-13       6.298051154606e-15       4.392664627743e-16       7.920997110970e-17       2.289040466618e-18 
 2111       2.717292811947e-11       6.724799340922e-13      -8.661723334004e-13       6.291111577112e-15       4.385055491781e-16       7.874676659366e-17       2.372797908017e-18 
 2112       2.708870850418e-11       6.723401423770e-13      -8.510980109693e-13       6.284159781030e-15       4.377462542299e-16       7.828302144000e-17       2.455096356728e-18 
 2113       2.700393536549e-11       6.722737324791e-13      -8.362057289486e-13       6.277195873426e-15       4.369885760378e-16       7.781878087124e-17       2.535947767483e-18 
 2114       2.691862411590e-11       6.722798302728e-13      -8.214999960204e-13       6.270219961763e-15       4.362325126789e-16       7.735409028032e-17       2.615364152887e-18 
 2115       2.683279022969e-11       6.723575577272e-13      -8.069853363035e-13       6.263232153896e-15       4.354780621999e-16       7.688899523071e-17       2.693357583487e-18 
 2116       2.674644924299e-11       6.725060329020e-13      -7.926662893704e-13       6.256232558078e-15       4.347252226167e-16       7.642354145670e-17       2.769940187849e-18 
 2117       2.665961675383e-11       6.727243699422e-13      -7.785474102655e-13       6.249221282960e-15       4.339739919145e-16       7.595777486353e-17       2.845124152631e-18 
 2118       2.657230842224e-11       6.730116790734e-13      -7.646332695221e-13       6.242198437588e-15       4.332243680474e-16       7.549174152765e-17       2.918921722655e-18 
 2119       2.648453997031e-11       6.733670665972e-13      -7.509284531804e-13       6.235164131404e-15       4.324763489391e-16       7.502548769685e-17       2.991345200984e-18 
 2120       2.639632718225e-11       6.737896348857e-13      -7.374375628049e-13       6.228118474252e-15       4.317299324818e-16       7.455905979055e-17       3.062406948991e-18 
 2121       2.630768590451e-11       6.742784823775e-13      -7.241652155021e-13       6.221061576370e-15       4.309851165374e-16       7.409250439990e-17       3.132119386436e-18 
 2122       2.621863204580e-11       6.748327035720e-13      -7.111160439377e-13       6.213993548397e-15       4.302418989362e-16       7.362586828806e-17       3.200494991539e-18 
 2123       2.612918157719e-11       6.754513890253e-13      -6.982946963546e-13       6.206914501371e-15       4.295002774778e-16       7.315919839036e-17       3.267546301054e-18 
 2124       2.603935053220e-11       6.761336253446e-13      -6.857058365904e-13       6.199824546728e-15       4.287602499306e-16       7.269254181451e-17       3.333285910338e-18 
 2125       2.594915500686e-11       6.768784951842e-13      -6.733541440948e-13       6.192723796307e-15       4.280218140318e-16       7.222594584081e-17       3.397726473433e-18 
 2126       2.585861117296e-11       6.776850020636e-13      -6.612435997495e-13       6.185612390515e-15       4.272849676997e-16       7.175945528975e-17       3.460885537208e-18 
 2127       2.576773531799e-11       6.785518442687e-13      -6.493753379179e-13       6.178490583050e-15       4.265497096714e-16       7.129310460462e-17       3.522800080055e-18 
 2128       2.567654380563e-11       6.794776393845e-13      -6.377497796412e-13       6.171358656766e-15       4.258160388694e-16       7.082692571481e-17       3.583512073448e-18 
 2129       2.558505306266e-11       6.804609993229e-13      -6.263673454914e-13       6.164216895556e-15       4.250839541898e-16       7.036095066357e-17       3.643063657155e-18 
 2130       2.549327957906e-11       6.815005303165e-13      -6.152284555703e-13       6.157065584352e-15       4.243534545019e-16       6.989521160808e-17       3.701497139445e-18 
 2131       2.540123990804e-11       6.825948329109e-13      -6.043335295079e-13       6.149905009128e-15       4.236245386484e-16       6.942974081966e-17       3.758854997285e-18 
 2132       2.530895066615e-11       6.837425019588e-13      -5.936829864614e-13       6.142735456900e-15       4.228972054455e-16       6.896457068386e-17       3.815179876545e-18 
 2133       2.521642853334e-11       6.849421266121e-13      -5.832772451132e-13       6.135557215726e-15       4.221714536824e-16       6.849973370059e-17       3.870514592196e-18 
 2134       2.512369025302e-11       6.861922903161e-13      -5.731167236703e-13       6.128370574712e-15       4.214472821218e-16       6.803526248426e-17       3.924902128517e-18 
 2135       2.503075263217e-11       6.874915708019e-13      -5.632018398622e-13       6.121175824007e-15       4.207246894994e-16       6.757118976390e-17       3.978385639292e-18 
 2136       2.493763254138e-11       6.888385400798e-13      -5.535330109399e-13       6.113973254809e-15       4.200036745242e-16       6.710754838331e-17       4.031008448016e-18 
 2137       2.484434691495e-11       6.902317644325e-13      -5.441106536744e-13       6.106763159363e-15       4.192842358784e-16       6.664437130117e-17       4.082814048094e-18 
 2138       2.475091275095e-11       6.916698044084e-13      -5.349351843555e-13       6.099545830964e-15       4.185663722169e-16       6.618169159118e-17       4.133846103043e-18 
 2139       2.465734711128e-11       6.931512148142e-13      -5.260070187901e-13       6.092321563958e-15       4.178500821681e-16       6.571954244217e-17       4.184148446696e-18 
 2140       2.456366712180e-11       6.946745447087e-13      -5.173265723013e-13       6.085090653742e-15       4.171353643331e-16       6.525795715827e-17       4.233765083402e-18 
 2141       2.446988997233e-11       6.962383373956e-13      -5.088942597265e-13       6.077853396767e-15       4.164222172859e-16       6.479696915900e-17       4.282740188227e-18 
 2142       2.437603291677e-11       6.978411304168e-13      -5.007104954162e-13       6.070610090537e-15       4.157106395737e-16       6.433661197945e-17       4.331118107159e-18 
 2143       2.428211327319e-11       6.994814555453e-13      -4.927756932328e-13       6.063361033612e-15       4.150006297162e-16       6.387691927032e-17       4.378943357307e-18 
 2144       2.418814842385e-11       7.011578387787e-13      -4.850902665491e-13       6.056106525609e-15       4.142921862063e-16       6.341792479818e-17       4.426260627105e-18 
 2145       2.409415581531e-11       7.028688003322e-13      -4.776546282469e-13       6.048846867203e-15       4.135853075093e-16       6.295966244546e-17       4.473114776510e-18 
 2146       2.400015295852e-11       7.046128546314e-13      -4.704691907157e-13       6.041582360126e-15       4.128799920635e-16       6.250216621071e-17       4.519550837210e-18 
 2147       2.390615742884e-11       7.063885103064e-13      -4.635343658510e-13       6.034313307173e-15       4.121762382798e-16       6.204547020862e-17       4.565614012821e-18 
 2148       2.381218686619e-11       7.081942701837e-13      -4.568505650535e-13       6.027040012198e-15       4.114740445418e-16       6.158960867022e-17       4.611349679089e-18 
 2149       2.371825897505e-11       7.100286312804e-13      -4.504181992273e-13       6.019762780118e-15       4.107734092056e-16       6.113461594300e-17       4.656803384095e-18 
 2150       2.362439152458e-11       7.118900847969e-13      -4.442376787784e-13       6.012481916915e-15       4.100743306001e-16       6.068052649101e-17       4.702020848453e-18 
 2151       2.353060234867e-11       7.137771161099e-13      -4.383094136140e-13       6.005197729634e-15       4.093768070263e-16       6.022737489502e-17       4.747047965518e-18 
 2152       2.343690934604e-11       7.156882047661e-13      -4.326338131402e-13       5.997910526388e-15       4.086808367582e-16       5.977519585264e-17       4.791930801578e-18 
 2153       2.334333048030e-11       7.176218244746e-13      -4.272112862614e-13       5.990620616354e-15       4.079864180419e-16       5.932402417845e-17       4.836715596065e-18 
 2154       2.324988378002e-11       7.195764431007e-13      -4.220422413784e-13       5.983328309782e-15       4.072935490959e-16       5.887389480413e-17       4.881448761753e-18 
 2155       2.315658733881e-11       7.215505226588e-13      -4.171270863873e-13       5.976033917988e-15       4.066022281113e-16       5.842484277859e-17       4.926176884961e-18 
 2156       2.306345931540e-11       7.235425193056e-13      -4.124662286783e-13       5.968737753361e-15       4.059124532512e-16       5.797690326810e-17       4.970946725752e-18 
 2157       2.297051793369e-11       7.255508833331e-13      -4.080600751337e-13       5.961440129359e-15       4.052242226513e-16       5.753011155642e-17       5.015805218138e-18 
 2158       2.287778148287e-11       7.275740591618e-13      -4.039090321270e-13       5.954141360517e-15       4.045375344193e-16       5.708450304494e-17       5.060799470281e-18 
 2159       2.278526831744e-11       7.296104853342e-13      -4.000135055215e-13       5.946841762442e-15       4.038523866350e-16       5.664011325279e-17       5.105976764695e-18 
